"Duquesne University","US","PA","Pittsburgh","http://www.duq.edu"
"Haddon Township High School","US","NJ","Westmont","http://www.haddon.k12.nj.us/hths/HTHS.html"
"Brighton High School","US","UT","Salt Lake City","http://www.bhs.jordan.k12.ut.us"
"New England Conservatory of Music","US","MA","Boston","http://www.newenglandconservatory.edu/"
"College of the Canyons","US","CA","Valencia","http://www.canyons.edu"
"Metropolitan State College","US","CO","Denver",""
"Our Lady of Lourdes","US","NY","Poughkeepsie",""
"Raritan Valley Community College","US","NJ","Branchburg","http://www.raritanval.edu"
"Plymouth Regional High School","US","NH","Plymouth",""
"Kutztown University of Pennsylvania","US","PA","Kutztown","http://www.kutztown.edu"
"St. Lawrence University","US","NY","Canton","http://www.stlawu.edu"
"Cheshire Academy","US","CT","Cheshire","http://www.cheshireacademy.org"
"University of West Florida","US","FL","Pensacola","http://uwf.edu/uwfMain/"
"South Puget Sound Community College","US","WA","Olympia","http://www.spscc.ctc.edu/"
"Rice University","US","TX","Houston","http://www.rice.edu"
"Oakland Community College","US","MI","Waterford","http://www.oaklandcc.edu"
"Grossmont High School","US","CA","El Cajon","http://grossmont.guhsd.net/"
"T. L. Hanna High School","US","SC","Anderson",""
"Atascadero High School","US","CA","Atascadero","http://www.atas.k12.ca.us/ausd/ahs/"
"Dr. Michael M. Krop High School","US","FL","Miami",""
"Basehor-Linwood High School","US","KS","Basehor",""
"West Chester University of Pennsylvania","US","PA","West Chester","http://www.wcupa.edu"
"Our Lady of Nazareth Academy","US","MA","Wakefield","http://www.ourladyofnazarethacademy.org/"
"Menomonie High School","US","WI","Menomonie","http://msd.k12.wi.us/schools/highschool/"
"Academy Park High School","US","PA","Sharon Hill",""
"Chemeketa Community College","US","OR","Salem","http://www.chemeketa.edu"
"Community College of Allegheny County","US","PA","Pittsburgh","http://www.ccac.edu/"
"McDowell High School","US","PA","Erie",""
"Bishop England High School","US","SC","Charleston","http://www.behs.com"
"Suffolk County Community College","US","NY","Selden","http://apps5.oingo.com/apps/domainpark/domainpark.cgi?s=fjwhfekh42.com&dp_lp=24&dp_lp=7&cid=DTRG7F6V&dp_p4pid=oingo_inclusion_xm"
"Novi High School","US","MI","Novi","http://www.novi.k12.mi.us/Schools/noviHigh/default.aspx"
"Livermore Falls High School","US","ME","Livermore Falls","http://lfhs.sad36.org/"
"Akiba Hebrew Academy","US","PA","Merion Station",""
"California State University","US","CA","San Bernardino","http://csusb.edu"
"University of Mobile","US","AL","Mobile","http://www.umobile.edu"
"Metro Academic and Classical High School","US","MO","St. Louis",""
"Poughkeepsie Day School","US","NY","Poughkeepsie","http://www.poughkeepsieday.org/"
"Corona High School","US","CA","Corona",""
"Bristol Eastern High School","US","CT","Bristol","http://www.bristol.k12.ct.us/school_web_sites/bristol_eastern_hs/"
"Pine Manor College","US","MA","Chestnut Hill","http://www.pinemanorcollege.edu"
"Pottsville High School","US","AR","Pottsville",""
"Brearley School","US","NY","New York","http://www.brearley.org/"
"Tappan Zee High School","US","NY","Orangeburg","http://www.socsd.org/tzh/index.htm"
"Mount Pleasant High School","US","DE","Wilmington","http://www.mphsknights.com/"
"Mercedes College","AU","Wa","Perth",""
"Loomis Chaffee School","US","CT","Windsor","http://loomis.org"
"New Haven High School","US","IN","New Haven",""
"St. Francis Desales","US","OH","Columbus","http://www.cdeducation.org/schools/ds/"
"McKinney North High School","US","TX","McKinney","http://www.mckinneyisd.net/Campuses/school_websites/mnhs/"
"Lakes High School","US","WA","Lakewood",""
"Andalusia High School","US","AL","Andalusia",""
"Mark Morris High School","US","WA","Longview","http://www.longview.k12.wa.us/mmhs/"
"Harrison Trimble High School","CA","Nb","Moncton","http://www.harrisontrimble.ca/"
"Marquette High School","US","MI","Marquette","http://www.mapsnet.org"
"Oregon State University","US","OR","Corvallis","http://oregonstate.edu/"
"Catlin Gabel School","US","OR","Portland","http://www.catlin.edu"
"King George High School","US","VA","King George","http://www.kgcs.k12.va.us/kghs/index.htm"
"East Rowan High School","US","NC","Salisbury","http://www.eastrowan.com"
"Columbia High School","US","NJ","Maplewood",""
"Ormiston College","AU","Qld","Brisbane","http://www.ormistoncollege.com"
"Iowa City City High School","US","IA","Iowa City",""
"Pioneer Valley Performing Arts Charter High School","US","MA","Hadley",""
"Auburn University","US","AL","Auburn","http://www.auburn.edu"
"L'anse Creuse High School","US","MI","Harrison Twp",""
"University of Texas","US","TX","Dallas",""
"D'youville College","US","NY","Buffalo","http://www.dyc.edu"
"Sandusky High School","US","OH","Sandusky",""
"Dimond High School","US","AK","Anchorage",""
"West Vancouver Secondary School","CA","Bc","West Vancouver","http://www.sd45.bc.ca/wvss/"
"Advanced Technology Center","US","FL","Daytona Beach","http://www.advancedtechcenter.org/"
"Bolton High School","US","LA","Alexandria",""
"Marianna High School","US","FL","Marianna",""
"College of Saint Rose","US","NY","Albany","http://www.strose.edu"
"Eastern Illinois University","US","IL","Charleston","http://www.eiu.edu"
"University of Saint Thomas","US","MN","St. Paul",""
"Pasco High School","US","FL","Dade City",""
"Mount Olive High School","US","NJ","Flanders",""
"Bucks County Community College","US","PA","Newtown",""
"Redford Union High School","US","MI","Redford",""
"Macomb Community College","US","MI","Clinton Township","http://www.macomb.edu"
"Douglas High School","US","NV","Minden",""
"Center High School","US","CA","Antelope",""
"Todd County Central High School","US","KY","Elkton","http://www.todd.k12.ky.us/TCCHS/high.html"
"Van Nuys High School","US","CA","Van Nuys",""
"University of Toronto Saint George","CA","On","Toronto","http://www.utoronto.ca/"
"Univeristy of Colorado","US","CO","Colorado Springs","http://www.uccs.edu"
"Crooms Academy of Information Technology","US","FL","Sanford","http://www.cait.scps.k12.fl.us/"
"University of Tasmania","AU","Tas","Hobart","http://www.utas.edu.au"
"Centralia High School","US","IL","Centralia","http://www.centraliahs.org"
"Kent Lake High School","US","WA","Kent","http://www.kent.k12.wa.us/KSD/KL/"
"Xavier College Preparatory","US","AZ","Phoenix","http://www.xcp.org"
"Northeast High School","US","LA","Zachary",""
"Morgan State University","US","MD","Baltimore","http://www.morgan.edu"
"Quesnel Secondary School","CA","Bc","Quesnel","http://www.qss.sd28.bc.ca/"
"Hampden-Sydney College","US","VA","Farmville","http://www.hsc.edu"
"Minot High School","US","ND","Minot",""
"Caddo Parish Magnet High School","US","LA","Shreveport",""
"University of Missouri","US","MO","Rolla","http://umr.edu"
"Midview High School","US","OH","Grafton",""
"Florida State University School","US","FL","Tallahassee","http://fsus.fsu.edu/"
"Manchester High School West","US","NH","Manchester","http://www.westhighschool.org/"
"North Fort Myers High School","US","FL","North Fort Myers",""
"Black Hawk College","US","IL","Moline","http://www.bhc.edu"
"Bishop Carroll High School","CA","Ab","Calgary","http://www.bchs.calgary.ab.ca/"
"University of Vermont","US","VT","Burlington","http://www.uvm.edu"
"Council Rock High School","US","PA","Newtown","http://hsnorth.crsd.org/"
"Livermore High School","US","CA","Livermore",""
"Muskego High School","US","WI","Muskego",""
"University of Maryland","US","MD","College Park","http://www.umd.edu"
"Shawnee Mission East High School","US","KS","Prairie Village",""
"North Idaho College","US","ID","Coeur D'alene",""
"Park Ridge High School","US","NJ","Park Ridge",""
"Briarcliff High School","US","NY","Briarcliff Manor","http://www.briarcliffschools.org"
"Bishop Connolly High School","US","MA","Fall River","http://www.bishopconnolly.com"
"Ipswich High School","US","MA","Ipswich","http://www.ipswichschools.org/"
"Laguna College of Art and Design","US","CA","Laguna Beach",""
"Tiffin Columbian High School","US","OH","Tiffin",""
"Universität","DE","","Bremen","http://www.uni-bremen.de"
"New Milford High School","US","NJ","New Milford","http://www.newmilfordschools.org"
"Eastern Technical High School","US","MD","Baltimore","http://www.easttech.org"
"Temple City High School","US","CA","Temple City",""
"Richard Montgomery High School","US","MD","Rockville","http://www.portalcontrol.com/rmhs"
"Granite Hills High School","US","CA","El Cajon","http://granite.guhsd.net/GHHS/home.htm"
"North Mecklenburg High School","US","NC","Huntersville",""
"Great Oak High School","US","CA","Temecula",""
"Evan Hardy Collegiate Institute","CA","Sk","Saskatoon","http://schools.sbe.saskatoon.sk.ca/Evanh/"
"Université de Montréal","CA","Qc","Montréal","http://www.umontreal.ca"
"Deerfield Beach High School","US","FL","Deerfield Beach","http://www.deerfieldbeachhighschool.com/"
"Rochester Institute of Technology","US","NY","Henrietta","http://www.rit.edu/"
"Rochester Adams High School","US","MI","Rochester Hills",""
"Anderson University","US","IN","Anderson","http://www.anderson.edu"
"Pikes Peak Community College","US","CO","Colorado Springs","http://www.ppcc.edu"
"Polytechnic School","US","CA","Pasadena","http://www.polytechnic.org"
"Bunker Hill High School","US","IL","Bunker Hill","http://highschool.bhschools.org/"
"Antioch University","US","WA","Seattle",""
"Webster Thomas High School","US","NY","Webster",""
"Zeeland High School","US","MI","Zeeland",""
"Macomb Community College","US","MI","Warren",""
"London School of Economics and Political Science","UK","","London","http://www.lse.ac.uk"
"Euclid High School","US","OH","Euclid",""
"Notre Dame High School","US","TN","Chattanooga","http://www.myndhs.com"
"State University of West Georgia","US","GA","Carrollton","http://www.westga.edu"
"Tennessee High School","US","TN","Bristol","http://www.btcs.org/ths/"
"Lynbrook High School","US","CA","San Jose","http://www.lhs.fuhsd.org/home/"
"Springs Christian Academy","CA","Mb","Winnipeg",""
"Tucson Magnet High School","US","AZ","Tucson",""
"Springfield Collegiate Institute","CA","Mb","Oakbank","http://www.sunrisesd.ca/index.asp?sec=1277"
"Ursula Franklin Academy","CA","On","Toronto",""
"Foothill Technology High School","US","CA","Ventura","http://www.ventura.k12.ca.us/vusd/foothill.htm"
"Bainbridge Island High School","US","WA","Bainbridge Island",""
"Powell Valley High School","US","VA","Big Stone Gap","http://www.pvonline.org"
"Somerset Community College","US","KY","Somerset",""
"Harnett Central High School","US","NC","Angier",""
"Chippewa Valley","US","MI","Clinton Township",""
"Alverno College","US","WI","Milwaukee","http://www.alverno.edu"
"Cornerstone University","US","MI","Grand Rapids",""
"Hopkins High School","US","MN","Minnetonka",""
"South Miami High School","US","FL","Miami","http://smsh.dadeschools.net/"
"Hamden Hall Country Day School","US","CT","Hamden","http://www.hamdenhall.org"
"Seneca College","CA","On","Toronto","http://www.senecac.on.ca"
"Richland High School","US","WA","Richland",""
"Everett High School","US","MI","Lansing",""
"E. B. Erwin High School","US","AL","Birmingham","http://webpages.charter.net/erwin/"
"Ramapo High School","US","NJ","Franklin Lakes","http://www.rih.org/ramapo/"
"Townsville State High School","AU","Qld","Townsville","http://townsvilleshs.eq.edu.au/"
"Quince Orchard High School","US","MD","Gaithersburg","http://www.qohs.org"
"Mount Miguel High School","US","CA","Spring Valley","http://mmhs.guhsd.net/"
"Enfield High School","US","CT","Enfield","http://www.enfieldschools.org/our_schools/enfield_high"
"East Hartford High School","US","CT","East Hartford",""
"St. Joseph's High School","US","NJ","Metuchen",""
"California State University","US","CA","Northridge",""
"Jasper High School","US","TX","Plano","http://k-12.pisd.edu/schools/jasper/index.htm"
"North Allegheny High School","US","PA","Wexford","http://www.northallegheny.org/schools/nash/nashhome.htm"
"Hatboro-Horsham High School","US","PA","Horsham","http://www.hatboro-horsham.org"
"Innisdale Secondary School","CA","On","Barrie",""
"California Polytechnic University","US","CA","San Luis Obispo",""
"Freehold High School","US","NJ","Freehold","http://www.frhsd.com/FREEHOLD_HS/"
"Massachusetts Academy of Math and Science at Wpi","US","MA","Worcester","http://www.massacademy.org"
"Concordia University","US","TX","Austin","http://www.concordia.edu"
"Stockholms Universitet","SE","","Stockholm","http://www.su.se"
"Gulf Coast High School","US","FL","Naples",""
"Eckerd College","US","FL","St. Petersburg","http://www.eckerd.edu"
"Cleveland State University","US","OH","Cleveland","http://www.csuohio.edu"
"Daramalan College","AU","Act","Canberra","http://www.daramalanc.act.edu.au/"
"Nathaniel Narbonne High School","US","CA","Harbor City",""
"Jean Nicolet High School","US","WI","Glendale",""
"Skagit Valley College","US","WA","Mount Vernon","http://www.skagit.edu/"
"Mansfield High School","US","TX","Mansfield","http://www.mansfieldisd.org/mhs/"
"University of Manitoba","CA","Mb","Winnipeg","http://www.umanitoba.ca"
"Olathe North High School","US","KS","Olathe",""
"Heidelberg College","US","OH","Tiffin","http://www.heidelberg.edu"
"Chapman University","US","CA","Orange","http://www.chapman.edu/"
"Independence High School","US","AZ","Glendale","http://independence.guhsdaz.org/"
"Cony Free High School","US","ME","Augusta",""
"Douglas Southall Freeman High School","US","VA","Richmond","http://www.henrico.k12.va.us/HS/Freeman/"
"Dunellen High School","US","NJ","Dunellen",""
"Nova Alternative High School","US","WA","Seattle","http://www.novaproj.org/"
"Kansas Wesleyan University","US","KS","Salina","http://www.kwu.edu"
"Portland State University","US","WA","Portland","http://www.pdx.edu"
"Shrewsbury High School","US","MA","Shrewsbury",""
"Alabama School of Fine Arts","US","AL","Birmingham","http://www.asfa.k12.al.us"
"Brentwood School","US","CA","Los Angeles","http://www.bwscampus.com"
"Lenox Memorial Middle and High School","US","MA","Lenox","http://www.lenoxps.org/"
"Marquette High School","US","MO","Chesterfield","http://www.rockwood.k12.mo.us/marquette/"
"Butler Area Intermediate High School","US","PA","Butler","http://www.butler.k12.pa.us/schools/ihs/index.html"
"Montevallo High School","US","AL","Montevallo",""
"Queensborough Community College","US","NY","Bayside","http://www.qcc.cuny.edu"
"Lee High School","US","AL","Huntsville",""
"Churchill High School","US","OR","Eugene",""
"Sheffield High School for Girls","UK","","Sheffield",""
"Parkway West High School","US","MO","Chesterfield",""
"Wilcox High School","US","CA","Santa Clara",""
"University of Arkansas","US","AR","Fort Smith","http://www.uafortsmith.edu/"
"Pierce Community College","US","WA","Lakewood","http://www.pierce.ctc.edu"
